v, x, y
0.2605790172006984, 0.33499999999999996, -0.02999999999999997
0.2535941731125977, 0.33999999999999997, -0.02999999999999997
0.24653039652477332, 0.345, -0.02999999999999997
0.23938940393384145, 0.35, -0.02999999999999997
0.2321729702873046, 0.355, -0.02999999999999997
0.22488292891314518, 0.36, -0.02999999999999997
0.21752117132796692, 0.365, -0.02999999999999997
0.2100896469201764, 0.37, -0.02999999999999997
0.20259036250507226, 0.375, -0.02999999999999997
0.19502538174912412, 0.38, -0.02999999999999997
0.187396824461167, 0.385, -0.02999999999999997
0.17970686574871683, 0.39, -0.02999999999999997
0.17195773503811673, 0.395, -0.02999999999999997
0.1641517149577634, 0.4, -0.02999999999999997
0.15629114008421724, 0.405, -0.02999999999999997
0.14837839555158885, 0.41000000000000003, -0.02999999999999997
0.14041591552518692, 0.41500000000000004, -0.02999999999999997
0.13240618154103706, 0.42000000000000004, -0.02999999999999997
0.12435172071349777, 0.42500000000000004, -0.02999999999999997
0.11625510381384319, 0.43000000000000005, -0.02999999999999997
0.10811894322330541, 0.43500000000000005, -0.02999999999999997
0.09994589076471393, 0.44000000000000006, -0.02999999999999997
0.09173863541748276, 0.44500000000000006, -0.02999999999999997
0.08349990092131758, 0.45000000000000007, -0.02999999999999997
0.07523244327460314, 0.45500000000000007, -0.02999999999999997
0.06693904813400822, 0.45999999999999996, -0.02999999999999997
0.0586225281223867, 0.46499999999999997, -0.02999999999999997
0.050285720052569635, 0.47, -0.02999999999999997
0.04193148207511574, 0.475, -0.02999999999999997
0.033562690758526435, 0.48, -0.02999999999999997
0.025182238110818433, 0.485, -0.02999999999999997
0.016793028551691385, 0.49, -0.02999999999999997
0.008397975844815338, 0.495, -0.02999999999999997
0.0, 0.5, -0.02999999999999997
0.0, -0.5, -0.024999999999999967
0.00838211256297463, -0.495, -0.024999999999999967
0.016761318524249134, -0.49, -0.024999999999999967
0.02513471435839892, -0.485, -0.024999999999999967
0.03349940268272734, -0.48, -0.024999999999999967
0.0418524953041294, -0.475, -0.024999999999999967
0.05019111623671574, -0.47, -0.024999999999999967
0.058512404680715946, -0.46499999999999997, -0.024999999999999967
0.06681351795340537, -0.46, -0.024999999999999967
0.07509163436307609, -0.455, -0.024999999999999967
0.08334395601739907, -0.45, -0.024999999999999967
0.09156771155789836, -0.445, -0.024999999999999967
0.09976015881267317, -0.44, -0.024999999999999967
0.10791858735996059, -0.435, -0.024999999999999967
0.11604032099562239, -0.43, -0.024999999999999967
0.12412272009816118, -0.425, -0.024999999999999967
0.13216318388542092, -0.42, -0.024999999999999967
0.14015915255769695, -0.415, -0.024999999999999967
0.14810810932256907, -0.41000000000000003, -0.024999999999999967
0.15600758229737252, -0.405, -0.024999999999999967
0.16385514628582903, -0.4, -0.024999999999999967
0.17164842442597378, -0.395, -0.024999999999999967
0.17938508970712275, -0.39, -0.024999999999999967
0.18706286635423214, -0.385, -0.024999999999999967
0.19467953107859495, -0.38, -0.024999999999999967
0.2022329141944037, -0.375, -0.024999999999999967
0.20972090060127094, -0.37, -0.024999999999999967
0.21714143063334646, -0.365, -0.024999999999999967
0.22449250077618776, -0.36, -0.024999999999999967
0.2317721642530403, -0.355, -0.024999999999999967
0.23897853148264564, -0.35, -0.024999999999999967
0.2461097704111383, -0.345, -0.024999999999999967
0.2531641067209931, -0.33999999999999997, -0.024999999999999967
0.2601398239203615, -0.33499999999999996, -0.024999999999999967
0.2670352633164701, -0.32999999999999996, -0.024999999999999967
0.27384882387706566, -0.32499999999999996, -0.024999999999999967
0.28057896198415355, -0.32, -0.024999999999999967
0.28722419108452363, -0.315, -0.024999999999999967
0.2937830812417471, -0.31, -0.024999999999999967
0.30025425859451266, -0.305, -0.024999999999999967
0.30663640472628956, -0.3, -0.024999999999999967
0.31292825595143126, -0.295, -0.024999999999999967
0.31912860252288683, -0.29000000000000004, -0.024999999999999967
0.3252362877667563, -0.28500000000000003, -0.024999999999999967
0.33125020714892534, -0.28, -0.024999999999999967
0.33716930727902855, -0.275, -0.024999999999999967
0.3429925848569409, -0.27, -0.024999999999999967
0.34871908556696657, -0.265, -0.024999999999999967
0.35434790292480206, -0.26, -0.024999999999999967
0.35987817708227776, -0.255, -0.024999999999999967
0.36530909359476266, -0.25, -0.024999999999999967
0.37063988215600363, -0.245, -0.024999999999999967
0.37586981530503094, -0.24, -0.024999999999999967
0.38099820710962107, -0.235, -0.024999999999999967
0.3860244118306466, -0.22999999999999998, -0.024999999999999967
0.390947822571487, -0.22499999999999998, -0.024999999999999967
0.3957678699164973, -0.21999999999999997, -0.024999999999999967
0.40048402056236543, -0.21499999999999997, -0.024999999999999967
0.405095775946002, -0.21000000000000002, -0.024999999999999967
0.40960267087243696, -0.20500000000000002, -0.024999999999999967
0.4140042721460039, -0.2, -0.024999999999999967
0.4183001772079275, -0.195, -0.024999999999999967
0.422490012783231, -0.19, -0.024999999999999967
0.426573433539723, -0.185, -0.024999999999999967
0.4305501207616299, -0.18, -0.024999999999999967
0.4344197810402822, -0.175, -0.024999999999999967
0.43818214498408836, -0.16999999999999998, -0.024999999999999967
0.44183696594987043, -0.16499999999999998, -0.024999999999999967
0.44538401879747846, -0.15999999999999998, -0.024999999999999967
0.44882309866945025, -0.15499999999999997, -0.024999999999999967
0.45215401979733594, -0.14999999999999997, -0.024999999999999967
0.4553766143361704, -0.14500000000000002, -0.024999999999999967
0.45849073122844186, -0.14, -0.024999999999999967
0.46149623509878446, -0.135, -0.024999999999999967
0.464393005180495, -0.13, -0.024999999999999967
0.4671809342748747, -0.125, -0.024999999999999967
0.4698599277442784, -0.12, -0.024999999999999967
0.4724299025396673, -0.11499999999999999, -0.024999999999999967
0.47489078626336223, -0.10999999999999999, -0.024999999999999967
0.4772425162676133, -0.10499999999999998, -0.024999999999999967
0.4794850387895236, -0.09999999999999998, -0.024999999999999967
0.481618308122791, -0.09499999999999997, -0.024999999999999967
0.48364228582666835, -0.08999999999999997, -0.024999999999999967
0.485556939972482, -0.08499999999999996, -0.024999999999999967
0.4873622444279949, -0.08000000000000002, -0.024999999999999967
0.48905817817985164, -0.07500000000000001, -0.024999999999999967
0.49064472469430026, -0.07, -0.024999999999999967
0.4921218713163481, -0.065, -0.024999999999999967
0.493489608707473, -0.06, -0.024999999999999967
0.494747930321987, -0.05499999999999999, -0.024999999999999967
0.49589683192211886, -0.04999999999999999, -0.024999999999999967
0.4969363111318679, -0.044999999999999984, -0.024999999999999967
0.49786636702965603, -0.03999999999999998, -0.024999999999999967
0.4986869997798009, -0.034999999999999976, -0.024999999999999967
0.49939821030281284, -0.02999999999999997, -0.024999999999999967
0.49999999998451694, -0.024999999999999967, -0.024999999999999967
0.5004923704239921, -0.020000000000000018, -0.024999999999999967
0.5008753232203169, -0.015000000000000013, -0.024999999999999967
0.5011488597981117, -0.010000000000000009, -0.024999999999999967
0.5013129812718631, -0.0050000000000000044, -0.024999999999999967
0.5013676883490215, 0.0, -0.024999999999999967
0.5013129812718632, 0.0050000000000000044, -0.024999999999999967
0.5011488597981117, 0.010000000000000009, -0.024999999999999967
0.500875323220317, 0.015000000000000013, -0.024999999999999967
0.5004923704239922, 0.020000000000000018, -0.024999999999999967
0.4999999999845171, 0.025000000000000022, -0.024999999999999967
0.49939821030281284, 0.030000000000000027, -0.024999999999999967
0.4986869997798009, 0.03500000000000003, -0.024999999999999967
0.497866367029656, 0.040000000000000036, -0.024999999999999967
0.4969363111318679, 0.04500000000000004, -0.024999999999999967
0.49589683192211886, 0.050000000000000044, -0.024999999999999967
0.49474793032198694, 0.05500000000000005, -0.024999999999999967
0.49348960870747294, 0.06000000000000005, -0.024999999999999967
0.4921218713163481, 0.06500000000000006, -0.024999999999999967
0.4906447246943002, 0.07000000000000006, -0.024999999999999967
0.48905817817985164, 0.07500000000000007, -0.024999999999999967
0.48736224442799486, 0.07999999999999996, -0.024999999999999967
0.48555693997248195, 0.08499999999999996, -0.024999999999999967
0.48364228582666824, 0.08999999999999997, -0.024999999999999967
0.48161830812279094, 0.09499999999999997, -0.024999999999999967
0.47948503878952353, 0.09999999999999998, -0.024999999999999967
0.47724251626761327, 0.10499999999999998, -0.024999999999999967
0.4748907862633621, 0.10999999999999999, -0.024999999999999967
0.4724299025396672, 0.11499999999999999, -0.024999999999999967
0.46985992774427837, 0.12, -0.024999999999999967
0.4671809342748746, 0.125, -0.024999999999999967
0.46439300518049487, 0.13, -0.024999999999999967
0.4614962350987843, 0.135, -0.024999999999999967
0.45849073122844175, 0.14, -0.024999999999999967
0.45537661433617027, 0.14500000000000002, -0.024999999999999967
0.4521540197973358, 0.15000000000000002, -0.024999999999999967
0.44882309866945014, 0.15500000000000003, -0.024999999999999967
0.4453840187974782, 0.16000000000000003, -0.024999999999999967
0.4418369659498703, 0.16500000000000004, -0.024999999999999967
0.43818214498408825, 0.17000000000000004, -0.024999999999999967
0.4344197810402822, 0.17500000000000004, -0.024999999999999967
0.4305501207616298, 0.18000000000000005, -0.024999999999999967
0.42657343353972293, 0.18500000000000005, -0.024999999999999967
0.42249001278323084, 0.19000000000000006, -0.024999999999999967
0.4183001772079274, 0.19500000000000006, -0.024999999999999967
0.4140042721460038, 0.20000000000000007, -0.024999999999999967
0.40960267087243674, 0.20499999999999996, -0.024999999999999967
0.40509577594600193, 0.20999999999999996, -0.024999999999999967
0.4004840205623653, 0.21499999999999997, -0.024999999999999967
0.39576786991649726, 0.21999999999999997, -0.024999999999999967
0.39094782257148697, 0.22499999999999998, -0.024999999999999967
0.3860244118306465, 0.22999999999999998, -0.024999999999999967
0.38099820710962096, 0.235, -0.024999999999999967
0.37586981530503083, 0.24, -0.024999999999999967
0.3706398821560035, 0.245, -0.024999999999999967
0.3653090935947625, 0.25, -0.024999999999999967
0.35987817708227765, 0.255, -0.024999999999999967
0.35434790292480195, 0.26, -0.024999999999999967
0.34871908556696646, 0.265, -0.024999999999999967
0.3429925848569408, 0.27, -0.024999999999999967
0.33716930727902833, 0.275, -0.024999999999999967
0.33125020714892517, 0.28, -0.024999999999999967
0.32523628776675606, 0.28500000000000003, -0.024999999999999967
0.3191286025228867, 0.29000000000000004, -0.024999999999999967
0.31292825595143103, 0.29500000000000004, -0.024999999999999967
0.30663640472628945, 0.30000000000000004, -0.024999999999999967
0.3002542585945124, 0.30500000000000005, -0.024999999999999967
0.29378308124174696, 0.31000000000000005, -0.024999999999999967
0.28722419108452335, 0.31500000000000006, -0.024999999999999967
0.28057896198415333, 0.32000000000000006, -0.024999999999999967
0.2738488238770654, 0.32500000000000007, -0.024999999999999967
0.26703526331647, 0.33000000000000007, -0.024999999999999967
0.2601398239203613, 0.33499999999999996, -0.024999999999999967
0.25316410672099293, 0.33999999999999997, -0.024999999999999967
0.24610977041113813, 0.345, -0.024999999999999967
0.23897853148264553, 0.35, -0.024999999999999967
0.2317721642530402, 0.355, -0.024999999999999967
0.22449250077618768, 0.36, -0.024999999999999967
0.2171414306333464, 0.365, -0.024999999999999967
0.2097209006012709, 0.37, -0.024999999999999967
0.2022329141944037, 0.375, -0.024999999999999967
0.19467953107859493, 0.38, -0.024999999999999967
0.1870628663542321, 0.385, -0.024999999999999967
0.17938508970712272, 0.39, -0.024999999999999967
0.17164842442597378, 0.395, -0.024999999999999967
0.16385514628582898, 0.4, -0.024999999999999967
0.15600758229737255, 0.405, -0.024999999999999967
0.14810810932256901, 0.41000000000000003, -0.024999999999999967
0.14015915255769695, 0.41500000000000004, -0.024999999999999967
0.13216318388542087, 0.42000000000000004, -0.024999999999999967
0.1241227200981612, 0.42500000000000004, -0.024999999999999967
0.11604032099562234, 0.43000000000000005, -0.024999999999999967
0.10791858735996059, 0.43500000000000005, -0.024999999999999967
0.09976015881267314, 0.44000000000000006, -0.024999999999999967
0.09156771155789838, 0.44500000000000006, -0.024999999999999967
0.08334395601739905, 0.45000000000000007, -0.024999999999999967
0.07509163436307609, 0.45500000000000007, -0.024999999999999967
0.06681351795340534, 0.45999999999999996, -0.024999999999999967
0.05851240468071595, 0.46499999999999997, -0.024999999999999967
0.05019111623671571, 0.47, -0.024999999999999967
0.041852495304129406, 0.475, -0.024999999999999967
0.03349940268272732, 0.48, -0.024999999999999967
0.025134714358398924, 0.485, -0.024999999999999967
0.016761318524249127, 0.49, -0.024999999999999967
0.008382112562974631, 0.495, -0.024999999999999967
0.0, 0.5, -0.024999999999999967
0.0, -0.5, -0.020000000000000018
0.008369155882834163, -0.495, -0.020000000000000018
0.016735418623931853, -0.49, -0.020000000000000018
0.025095898115801134, -0.485, -0.020000000000000018
0.033447710309855064, -0.48, -0.020000000000000018
0.04178798022195937, -0.475, -0.020000000000000018
0.05011384490944869, -0.47, -0.020000000000000018
0.058422456410356774, -0.46499999999999997, -0.020000000000000018
0.06671098463582223, -0.46, -0.020000000000000018
0.07497662020689776, -0.455, -0.020000000000000018
0.08321657722730545, -0.45, -0.020000000000000018
0.09142809598403974, -0.445, -0.020000000000000018
0.09960844556812118, -0.44, -0.020000000000000018
0.1077549264082429, -0.435, -0.020000000000000018
0.11586487271052628, -0.43, -0.020000000000000018
0.12393565479810538, -0.425, -0.020000000000000018
0.13196468134479047, -0.42, -0.020000000000000018
0.13994940149761279, -0.415, -0.020000000000000018
0.14788730688362015, -0.41000000000000003, -0.020000000000000018
0.15577593349687688, -0.405, -0.020000000000000018
0.16361286346220888, -0.4, -0.020000000000000018
0.17139572667282899, -0.395, -0.020000000000000018
0.1791222022995709, -0.39, -0.020000000000000018
0.18679002017004642, -0.385, -0.020000000000000018
0.19439696201662274, -0.38, -0.020000000000000018
0.2019408625926794, -0.375, -0.020000000000000018
0.2094196106571604, -0.37, -0.020000000000000018
0.2168311498279631, -0.365, -0.020000000000000018
0.22417347930522238, -0.36, -0.020000000000000018
0.23144465446602644, -0.355, -0.020000000000000018
0.238642787332566, -0.35, -0.020000000000000018
0.24576604691614445, -0.345, -0.020000000000000018
0.2528126594398787, -0.33999999999999997, -0.020000000000000018
0.25978090844328783, -0.33499999999999996, -0.020000000000000018
0.2666691347723047, -0.32999999999999996, -0.020000000000000018
0.27347573645854606, -0.32499999999999996, -0.020000000000000018
0.2801991684919529, -0.32, -0.020000000000000018
0.28683794249114136, -0.315, -0.020000000000000018
0.2933906262760209, -0.31, -0.020000000000000018
0.2998558433473949, -0.305, -0.020000000000000018
0.30623227227841565, -0.3, -0.020000000000000018
0.3125186460228575, -0.295, -0.020000000000000018
0.3187137511452749, -0.29000000000000004, -0.020000000000000018
0.32481642697814084, -0.28500000000000003, -0.020000000000000018
0.3308255647111107, -0.28, -0.020000000000000018
0.3367401064175385, -0.275, -0.020000000000000018
0.34255904402336446, -0.27, -0.020000000000000018
0.3482814182234376, -0.265, -0.020000000000000018
0.353906317350283, -0.26, -0.020000000000000018
0.3594328762002301, -0.255, -0.020000000000000018
0.36486027482173106, -0.25, -0.020000000000000018
0.3701877372705712, -0.245, -0.020000000000000018
0.3754145303365608, -0.24, -0.020000000000000018
0.3805399622461437, -0.235, -0.020000000000000018
0.38556338134522605, -0.22999999999999998, -0.020000000000000018
0.390484174766356, -0.22499999999999998, -0.020000000000000018
0.3953017670842379, -0.21999999999999997, -0.020000000000000018
0.40001561896338106, -0.21499999999999997, -0.020000000000000018
0.40462522580152593, -0.21000000000000002, -0.020000000000000018
0.40913011637230057, -0.20500000000000002, -0.020000000000000018
0.4135298514704008, -0.2, -0.020000000000000018
0.41782402256239326, -0.195, -0.020000000000000018
0.4220122504460826, -0.19, -0.020000000000000018
0.42609418392119414, -0.185, -0.020000000000000018
0.4300694984739656, -0.18, -0.020000000000000018
0.43393789497806157, -0.175, -0.020000000000000018
0.4376990984140691, -0.16999999999999998, -0.020000000000000018
0.44135285660966717, -0.16499999999999998, -0.020000000000000018
0.44489893900241073, -0.15999999999999998, -0.020000000000000018
0.4483371354269192, -0.15499999999999997, -0.020000000000000018
0.45166725492811743, -0.14999999999999997, -0.020000000000000018
0.454889124602036, -0.14500000000000002, -0.020000000000000018
0.4580025884655515, -0.14, -0.020000000000000018
0.4610075063563166, -0.135, -0.020000000000000018
0.46390375286401897, -0.13, -0.020000000000000018
0.4666912162939866, -0.125, -0.020000000000000018
0.4693697976640637, -0.12, -0.020000000000000018
0.47193940973557236, -0.11499999999999999, -0.020000000000000018
0.4743999760790918, -0.10999999999999999, -0.020000000000000018
0.4767514301756962, -0.10499999999999998, -0.020000000000000018
0.47899371455421724, -0.09999999999999998, -0.020000000000000018
0.4811267799650226, -0.09499999999999997, -0.020000000000000018
0.48315058459073645, -0.08999999999999997, -0.020000000000000018
0.4850650932942664, -0.08499999999999996, -0.020000000000000018
0.48687027690444906, -0.08000000000000002, -0.020000000000000018
0.4885661115395727, -0.07500000000000001, -0.020000000000000018
0.49015257796899614, -0.07, -0.020000000000000018
0.4916296610130386, -0.065, -0.020000000000000018
0.49299734898128766, -0.06, -0.020000000000000018
0.4942556331494329, -0.05499999999999999, -0.020000000000000018
0.4954045072747175, -0.04999999999999999, -0.020000000000000018
0.4964439671500683, -0.044999999999999984, -0.020000000000000018
0.49737401019695376, -0.03999999999999998, -0.020000000000000018
0.4981946350969997, -0.034999999999999976, -0.020000000000000018
0.4989058414623821, -0.02999999999999997, -0.020000000000000018
0.49950762954500744, -0.024999999999999967, -0.020000000000000018
0.4999999999844825, -0.020000000000000018, -0.020000000000000018
0.5003829535948727, -0.015000000000000013, -0.020000000000000018
0.5006564911902431, -0.010000000000000009, -0.020000000000000018
0.5008206134489782, -0.0050000000000000044, -0.020000000000000018
0.5008753208168705, 0.0, -0.020000000000000018
0.5008206134489781, 0.0050000000000000044, -0.020000000000000018
0.5006564911902431, 0.010000000000000009, -0.020000000000000018
0.5003829535948726, 0.015000000000000013, -0.020000000000000018
0.49999999998448263, 0.020000000000000018, -0.020000000000000018
0.4995076295450075, 0.025000000000000022, -0.020000000000000018
0.4989058414623822, 0.030000000000000027, -0.020000000000000018
0.4981946350969996, 0.03500000000000003, -0.020000000000000018
0.4973740101969538, 0.040000000000000036, -0.020000000000000018
0.4964439671500682, 0.04500000000000004, -0.020000000000000018
0.4954045072747175, 0.050000000000000044, -0.020000000000000018
0.4942556331494328, 0.05500000000000005, -0.020000000000000018
0.4929973489812876, 0.06000000000000005, -0.020000000000000018
0.4916296610130385, 0.06500000000000006, -0.020000000000000018
0.49015257796899603, 0.07000000000000006, -0.020000000000000018
0.48856611153957263, 0.07500000000000007, -0.020000000000000018
0.48687027690444906, 0.07999999999999996, -0.020000000000000018
0.48506509329426634, 0.08499999999999996, -0.020000000000000018
0.48315058459073645, 0.08999999999999997, -0.020000000000000018
0.4811267799650226, 0.09499999999999997, -0.020000000000000018
0.47899371455421724, 0.09999999999999998, -0.020000000000000018
0.4767514301756961, 0.10499999999999998, -0.020000000000000018
0.47439997607909173, 0.10999999999999999, -0.020000000000000018
0.47193940973557225, 0.11499999999999999, -0.020000000000000018
0.46936979766406356, 0.12, -0.020000000000000018
0.4666912162939865, 0.125, -0.020000000000000018
0.4639037528640188, 0.13, -0.020000000000000018
0.4610075063563165, 0.135, -0.020000000000000018
0.45800258846555136, 0.14, -0.020000000000000018
0.4548891246020359, 0.14500000000000002, -0.020000000000000018
0.4516672549281173, 0.15000000000000002, -0.020000000000000018
0.44833713542691905, 0.15500000000000003, -0.020000000000000018
0.4448989390024106, 0.16000000000000003, -0.020000000000000018
0.441352856609667, 0.16500000000000004, -0.020000000000000018
0.437699098414069, 0.17000000000000004, -0.020000000000000018
0.43393789497806146, 0.17500000000000004, -0.020000000000000018
0.43006949847396553, 0.18000000000000005, -0.020000000000000018
0.4260941839211939, 0.18500000000000005, -0.020000000000000018
0.4220122504460824, 0.19000000000000006, -0.020000000000000018
0.41782402256239315, 0.19500000000000006, -0.020000000000000018
0.41352985147040067, 0.20000000000000007, -0.020000000000000018
0.4091301163723005, 0.20499999999999996, -0.020000000000000018
0.4046252258015258, 0.20999999999999996, -0.020000000000000018
0.400015618963381, 0.21499999999999997, -0.020000000000000018
0.3953017670842378, 0.21999999999999997, -0.020000000000000018
0.39048417476635594, 0.22499999999999998, -0.020000000000000018
0.38556338134522594, 0.22999999999999998, -0.020000000000000018
0.3805399622461437, 0.235, -0.020000000000000018
0.3754145303365607, 0.24, -0.020000000000000018
0.3701877372705711, 0.245, -0.020000000000000018
0.36486027482173083, 0.25, -0.020000000000000018
0.35943287620023, 0.255, -0.020000000000000018
0.3539063173502829, 0.26, -0.020000000000000018
0.3482814182234375, 0.265, -0.020000000000000018
0.34255904402336435, 0.27, -0.020000000000000018
0.3367401064175384, 0.275, -0.020000000000000018
0.3308255647111105, 0.28, -0.020000000000000018
0.3248164269781407, 0.28500000000000003, -0.020000000000000018
0.31871375114527467, 0.29000000000000004, -0.020000000000000018
0.3125186460228574, 0.29500000000000004, -0.020000000000000018
0.3062322722784153, 0.30000000000000004, -0.020000000000000018
0.2998558433473948, 0.30500000000000005, -0.020000000000000018
0.2933906262760206, 0.31000000000000005, -0.020000000000000018
0.2868379424911412, 0.31500000000000006, -0.020000000000000018
0.28019916849195264, 0.32000000000000006, -0.020000000000000018
0.27347573645854595, 0.32500000000000007, -0.020000000000000018
0.2666691347723045, 0.33000000000000007, -0.020000000000000018
0.25978090844328766, 0.33499999999999996, -0.020000000000000018
0.2528126594398785, 0.33999999999999997, -0.020000000000000018
0.24576604691614426, 0.345, -0.020000000000000018
0.2386427873325659, 0.35, -0.020000000000000018
0.23144465446602633, 0.355, -0.020000000000000018
0.2241734793052223, 0.36, -0.020000000000000018
0.21683114982796303, 0.365, -0.020000000000000018
0.20941961065716033, 0.37, -0.020000000000000018
0.2019408625926794, 0.375, -0.020000000000000018
0.19439696201662274, 0.38, -0.020000000000000018
0.18679002017004637, 0.385, -0.020000000000000018
0.17912220229957085, 0.39, -0.020000000000000018
0.17139572667282899, 0.395, -0.020000000000000018
0.16361286346220888, 0.4, -0.020000000000000018
0.15577593349687685, 0.405, -0.020000000000000018
0.14788730688362017, 0.41000000000000003, -0.020000000000000018
0.13994940149761279, 0.41500000000000004, -0.020000000000000018
0.13196468134479053, 0.42000000000000004, -0.020000000000000018
0.12393565479810532, 0.42500000000000004, -0.020000000000000018
0.11586487271052628, 0.43000000000000005, -0.020000000000000018
0.10775492640824286, 0.43500000000000005, -0.020000000000000018
0.09960844556812118, 0.44000000000000006, -0.020000000000000018
0.09142809598403973, 0.44500000000000006, -0.020000000000000018
0.08321657722730545, 0.45000000000000007, -0.020000000000000018
0.07497662020689774, 0.45500000000000007, -0.020000000000000018
0.06671098463582223, 0.45999999999999996, -0.020000000000000018
0.05842245641035675, 0.46499999999999997, -0.020000000000000018
0.05011384490944869, 0.47, -0.020000000000000018
0.04178798022195935, 0.475, -0.020000000000000018
0.033447710309855064, 0.48, -0.020000000000000018
0.025095898115801124, 0.485, -0.020000000000000018
0.016735418623931856, 0.49, -0.020000000000000018
0.00836915588283416, 0.495, -0.020000000000000018
0.0, 0.5, -0.020000000000000018
0.0, -0.5, -0.015000000000000013
0.008359092344430287, -0.495, -0.015000000000000013
0.01671530197284322, -0.49, -0.015000000000000013
0.02506574917101905, -0.485, -0.015000000000000013
0.03340756021893291, -0.48, -0.015000000000000013
0.04173787036440493, -0.475, -0.015000000000000013
0.05005382676876359, -0.47, -0.015000000000000013
0.05835259141544108, -0.46499999999999997, -0.015000000000000013
0.06663134397262997, -0.46, -0.015000000000000013
0.07488728460138837, -0.455, -0.015000000000000013
0.08311763670088641, -0.45, -0.015000000000000013
0.09131964958283532, -0.445, -0.015000000000000013
0.09949060106753033, -0.44, -0.015000000000000013
0.10762779999436511, -0.435, -0.015000000000000013
0.11572858864013615, -0.43, -0.015000000000000013
0.12379034503894529, -0.425, -0.015000000000000013
0.13181048519802482, -0.42, -0.015000000000000013
0.13978646520434562, -0.415, -0.015000000000000013
0.14771578321742393, -0.41000000000000003, -0.015000000000000013
0.15559598134430824, -0.405, -0.015000000000000013
0.16342464739330292, -0.4, -0.015000000000000013
0.171199416503565, -0.395, -0.015000000000000013
0.17891797264828788, -0.39, -0.015000000000000013
0.18657805000976269, -0.385, -0.015000000000000013
0.1941774342251728, -0.38, -0.015000000000000013
0.20171396350253396, -0.375, -0.015000000000000013
0.20918552960673092, -0.37, -0.015000000000000013
0.21659007871612646, -0.365, -0.015000000000000013
0.2239256121507155, -0.36, -0.015000000000000013
0.23119018697328048, -0.355, -0.015000000000000013
0.2383819164654509, -0.35, -0.015000000000000013
0.24549897048099845, -0.345, -0.015000000000000013
0.2525395756790929, -0.33999999999999997, -0.015000000000000013
0.2595020156406105, -0.33499999999999996, -0.015000000000000013
0.26638463087091835, -0.32999999999999996, -0.015000000000000013
0.27318581869286546, -0.32499999999999996, -0.015000000000000013
0.2799040330339743, -0.32, -0.015000000000000013
0.28653778411207276, -0.315, -0.015000000000000013
0.29308563802380383, -0.31, -0.015000000000000013
0.2995462162406356, -0.305, -0.015000000000000013
0.30591819501712436, -0.3, -0.015000000000000013
0.31220030471631344, -0.295, -0.015000000000000013
0.3183913290572188, -0.29000000000000004, -0.015000000000000013
0.32449010428942665, -0.28500000000000003, -0.015000000000000013
0.3304955182998427, -0.28, -0.015000000000000013
0.33640650965665575, -0.275, -0.015000000000000013
0.34222206659554555, -0.27, -0.015000000000000013
0.347941225953142, -0.265, -0.015000000000000013
0.35356307205266707, -0.26, -0.015000000000000013
0.3590867355466343, -0.255, -0.015000000000000013
0.3645113922213652, -0.25, -0.015000000000000013
0.36983626176799533, -0.245, -0.015000000000000013
0.37506060652450257, -0.24, -0.015000000000000013
0.38018373019317303, -0.235, -0.015000000000000013
0.3852049765377632, -0.22999999999999998, -0.015000000000000013
0.3901237280644792, -0.22499999999999998, -0.015000000000000013
0.39493940469072264, -0.21999999999999997, -0.015000000000000013
0.3996514624054015, -0.21499999999999997, -0.015000000000000013
0.4042593919244255, -0.21000000000000002, -0.015000000000000013
0.4087627173448453, -0.20500000000000002, -0.015000000000000013
0.41316099480091123, -0.2, -0.015000000000000013
0.4174538111251687, -0.195, -0.015000000000000013
0.4216407825175179, -0.19, -0.015000000000000013
0.42572155322501176, -0.185, -0.015000000000000013
0.42969579423498316, -0.18, -0.015000000000000013
0.43356320198393583, -0.175, -0.015000000000000013
0.4373234970844659, -0.16999999999999998, -0.015000000000000013
0.4409764230723253, -0.16499999999999998, -0.015000000000000013
0.4445217451755847, -0.15999999999999998, -0.015000000000000013
0.44795924910770535, -0.15499999999999997, -0.015000000000000013
0.4512887398861853, -0.14999999999999997, -0.015000000000000013
0.4545100406783119, -0.14500000000000002, -0.015000000000000013
0.457622991675418, -0.14, -0.015000000000000013
0.46062744899691876, -0.135, -0.015000000000000013
0.4635232836252845, -0.13, -0.015000000000000013
0.4663103803729962, -0.125, -0.015000000000000013
0.4689886368824244, -0.12, -0.015000000000000013
0.4715579626594738, -0.11499999999999999, -0.015000000000000013
0.4740182781417436, -0.10999999999999999, -0.015000000000000013
0.47636951380186976, -0.10499999999999998, -0.015000000000000013
0.47861160928663393, -0.09999999999999998, -0.015000000000000013
0.4807445125923534, -0.09499999999999997, -0.015000000000000013
0.4827681792769957, -0.08999999999999997, -0.015000000000000013
0.4846825717094056, -0.08499999999999996, -0.015000000000000013
0.4864876583559695, -0.08000000000000002, -0.015000000000000013
0.4881834131050018, -0.07500000000000001, -0.015000000000000013
0.48976981462908004, -0.07, -0.015000000000000013
0.49124684578553024, -0.065, -0.015000000000000013
0.49261449305521343, -0.06, -0.015000000000000013
0.49387274601974723, -0.05499999999999999, -0.015000000000000013
0.49502159687725744, -0.04999999999999999, -0.015000000000000013
0.49606103999674167, -0.044999999999999984, -0.015000000000000013
0.4969910715110987, -0.03999999999999998, -0.015000000000000013
0.4978116889488696, -0.034999999999999976, -0.015000000000000013
0.4985228909047161, -0.02999999999999997, -0.015000000000000013
